"","factor1","factor2","factor3","factor4","factor5"
"1",0.567925150263104,0.0977562404828498,0.209030752219691,0.40744115880446,-0.78118786335398
"2",0.145612038440227,0.0933392835814837,0.991812133728415,1.02892813895759,0.164249088358998
"3",0.582251735751561,0.0928863766462494,0.692057576896129,0.655459644708635,0.433604600610415
"4",0.633661076196314,0.0727703397908221,0.894395835411911,1.47085352617931,-0.729221988301572
"5",0.510932761637798,0.0696398099290423,1.33685417729595,0.784384544191811,0.823171469002934
"6",0.678430613766175,0.0782753773920615,0.640641406845905,1.25146163311211,0.306575293782684
"7",0.356003511863424,0.0769258941080403,0.871760464589765,1.30556568438878,-0.175301689370103
"8",0.157405024785246,0.109976361162501,0.344220138230739,0.738083322112363,-2.23530508232624
"9",-0.177396536080463,-0.0353225596374606,-0.35285200103757,-0.759063136732891,0.267925042046909
"10",0.330658702696467,0.0129833655095139,0.325474995452348,0.307577853087459,0.4437116259701
"11",0.40952204481683,0.0806607916318338,0.328133200615496,-0.262614820245427,-0.660075495145396
"12",0.566916719959165,-0.00450231208524458,0.0662325083090425,0.431059813543907,1.02981081068495
"13",0.726277364053007,0.119782454612184,1.12481929344426,0.768550602184059,0.588662499941383
"14",0.781773123121125,0.0691885115778068,0.297247828329471,0.899589008080031,1.03521095191918
"15",-0.272024474615982,0.0695778471852732,0.421641804710105,0.183924679189922,-1.54489425904459
"16",0.335413785868489,0.0651518440454928,0.880267245897628,0.675554541180347,0.192714303364177
"17",0.421122083954236,0.0204014713659861,0.362742591213693,0.357721944985425,0.602172915470911
"18",0.45626868537932,0.0828962868065351,1.18686289787261,0.378003079530915,0.517294889142613
"19",0.485117066115307,0.0321564800171658,0.29070539046076,0.692298923383173,0.263391139519352
"20",0.940003701251504,0.139489779068841,0.880359157694793,1.78771711204761,0.839686671971855
"21",-0.123167511944272,-0.0909364254710228,-0.553280674032044,-1.08937245175803,0.963762548233895
"22",-0.711487337154759,-0.0304728095982533,-0.286714387845692,-0.723952001890307,0.80341741440722
"23",0.25788881947129,0.0530484672090592,0.437212456200195,0.812614320809071,0.598916670547504
"24",0.306808722952715,0.0845557202177358,0.816734811498847,1.09461452984419,-0.844560042766653
"25",0.582221023611917,0.0619699516998012,0.87042261381975,1.06017911632419,0.964982663430199
"26",0.608561585456301,0.0683751390644588,0.919103143290759,1.12494706417822,0.200170440276368
"27",0.51813876276122,0.00326435724777159,0.545713716138972,1.75024680556641,0.684612459514066
"28",0.108604594616258,-0.0225685936218734,0.150287954970058,-0.153550710733366,1.27629597674296
"29",0.195780172720038,-0.00679088427806147,0.421372738468205,0.0617511693634082,0.264224258591719
"30",-1.35420772109627,-0.0736761960011838,-0.663706850306813,-0.85614004392149,-0.931299807476258
"31",0.183580493331472,-0.0329555858034748,-0.0715350939154132,-0.842484112227075,1.00664138598918
"32",0.0668672762544622,0.0148009276560127,0.589539919943634,-0.226975543088945,1.12827413734759
"33",-0.0708296020629629,0.0342550776369543,0.257608298936782,0.0929127927905184,1.12155485987718
"34",0.836701662899989,0.0664153320660343,0.828015909205095,0.859391964138349,1.69778078434339
"35",-0.311796606202827,0.0765939279101175,0.272205055051897,0.334818418981945,-0.316483043379339
"36",0.315704805650594,0.125206245373287,0.695673072464534,0.652939545518105,-0.587641369599534
"37",0.768540130948079,0.104203208428273,1.06832108116424,0.805891207141899,0.521817381458564
"38",0.891005184418962,0.0836407043304411,1.07194142292354,1.8325501676049,0.0376375223422125
"39",0.525873256600901,0.0845491735030812,0.903731327429868,1.66036361610655,0.790884708390808
"40",-0.319753383186248,-0.0299137873571054,-0.268814968965613,-1.32453487436254,0.119184283202904
"41",-0.793854441442622,-0.0792430540217026,-0.840165639139695,-1.27591180698152,-1.18726444271894
"42",-0.135880349978679,0.047473358990147,0.0671502682245075,0.131180739414216,0.674401929938609
"43",-0.227089180601513,-0.0382312076882349,-0.022502437668157,0.045159671389034,-1.27661121166506
"44",-0.16380356763014,-0.071654211460067,-0.54855543914309,-0.616415784954956,-0.968902267856706
"45",-0.386449661547563,-0.0199725312306726,-0.11204540667964,-0.169305905204419,-0.377681848364955
"46",-0.178711570502175,-0.0168394752273473,-0.0572291520295162,0.326705220598963,0.485694656764521
"47",0.350343500939058,0.117848000329249,0.822002092208846,0.629092842692335,0.181772079017608
"48",0.0462352185303959,0.0878365309047425,-0.129872580981135,-0.379678691800485,-0.547388748308119
"49",0.0763784540868322,0.135677999556047,0.556187020966803,1.01069508789638,-1.09415113888514
"50",-0.228834579935033,0.0762462176007137,0.838124739930114,0.989409005264616,-0.657994201596271
"51",0.247300002876576,0.0623506228548824,0.655348671982525,0.341995091815403,1.38573416939553
"52",0.384394406722873,0.119118603750522,0.717152964737177,1.29322956727059,-0.776437089600693
"53",0.519565131241883,0.00799615165277262,-0.247360262284421,0.798965742422641,-0.481454290379087
"54",-0.370533814915396,-0.0667100749390085,-0.61268061268346,-0.739053263324271,1.01756084145867
"55",-0.721020154842196,-0.0402728213273665,-0.690556526562156,-0.811801346237611,-1.70760099001469
"56",0.408605414900582,0.022756584108018,0.0573933039361637,-0.782302160955544,0.228690113937991
"57",0.184554887612504,-0.112826923245688,-0.600374939736606,-0.10492373802808,0.439039382451618
"58",0.276142841504869,-0.082020756788855,-0.086346370683117,0.0417082338642096,0.698464725156053
"59",0.383518187790933,0.069468264537319,0.211608315546107,0.635912235851311,-0.821912664089384
"60",0.306195925485696,-0.0558782461146023,-0.101357888974708,1.12098871501621,0.0694732952919239
"61",-0.187042418796454,-0.00178277508632434,-0.414052403009067,-0.220287976447552,-0.315601286342969
"62",-0.83021369350009,-0.103519887796214,-0.880045742153473,-1.30195433312035,-0.303407959363368
"63",-0.611077159343016,-0.106829839336522,-0.720272182881624,-0.968882176460339,0.495431778870471
"64",-0.0469138678854631,-0.0871981447914639,-0.44333619406922,-1.13292514708284,0.246248516687367
"65",-0.333321679175638,-0.0634555665052508,-0.504688229935445,-0.214118292195913,0.225150513233507
"66",-0.588817885954785,-0.0632250477688478,-0.713764174160459,-1.44983510158944,-0.231243474474289
"67",-0.52958272627639,-0.0834758478922543,-0.452418496930122,-0.936562381973753,0.250775657369209
"68",-0.749884065131162,-0.0282217393734128,-0.283432603098485,-0.518705976723124,-0.0149499160434452
"69",0.0735709073622056,-0.0317971297702376,-0.64774810347078,-0.7276811845339,0.124910144185333
"70",-0.197897749474085,-0.000325114261567596,-0.379087979547702,-0.610285894973619,0.326409155795518
"71",-0.217652546324275,-0.0788461565433732,-0.637933652536602,-0.686518468591757,-0.719474113246171
"72",-0.37086045568233,-0.0938014574987549,-0.812401470166859,-0.540449836463218,-0.434238585507028
"73",0.193328750356133,0.027282869758455,-0.269573041829592,0.0200945900311341,-0.272822745390498
"74",-0.507294963941056,-0.041407607010884,-0.292570621546596,0.00172052553061816,-0.0915924771428592
"75",-0.00588059536776679,-0.0382545348550091,-0.44787628811859,0.67020640289027,-0.579970041467899
"76",0.574610342128231,0.114334046008948,0.342312726085742,0.611315840528954,0.202572440665134
"77",-0.141313129161127,-0.145271164314447,-0.845851311605739,-0.510315962643896,0.259815101568392
"78",-0.0099906385271145,0.0151113935308456,-0.400340696116014,0.208085472103963,-1.21830131479501
"79",-0.382323364050552,-0.00278835585448751,-0.104827506479845,-0.984346385147238,-0.95612550328627
"80",-0.408186365773284,-0.106133233663063,-0.66997182782958,-0.285926116352225,0.239669362340334
"81",-0.654078919155544,-0.111653733142808,-0.645934433207112,-1.28882043149768,-0.0876477775447432
"82",0.083543008647272,-0.0371941756654652,-0.261992557771276,0.00295386552035116,0.796070534514485
"83",0.0161919471941904,-0.0508463788735135,-0.662473363740671,-0.605143256077109,0.369443636961057
"84",-0.507921138690603,0.00701402193134932,-0.506380185675313,-0.266353501254908,-0.605746712664017
"85",-0.16622761814241,-0.0308643145172933,-0.648470634873872,-0.642387490637841,-0.252878101120038
"86",-0.428661188454621,-0.100050315168649,-0.775974474750354,-1.01881858166044,-1.01977315591841
"87",-0.739037542508017,-0.115105297136219,-1.12619616900544,-1.66140605135813,-0.915885676767901
"88",-0.410267608799744,0.0157418118826953,-0.275513289575687,-0.939810340784404,-0.430779900773652
"89",-0.673465657112812,-0.0155458956964518,-0.358126287554455,-0.427120165697801,-0.968075714576288
"90",-0.549012260211993,-0.0978314399541114,-0.87372648529711,-0.891617956869603,0.0747624968173535
"91",-0.070269543541741,-0.107081913691702,-0.819846595383587,-1.20258649072308,0.630100175844807
"92",-0.479714760413306,-0.126741444022967,-0.733282101022318,-0.607206329103033,-0.752600776480265
"93",-0.418808286295562,-0.0949809890836898,-0.35751616411292,-0.170330365923247,-0.551859657220659
"94",-0.313829102231876,-0.0778454667985483,0.20033663694591,0.152207766912306,-0.374639282126229
"95",-0.504683104266413,-0.136176554169119,-0.820467130702927,-1.36732434822871,1.47500434479726
"96",-0.628736222971713,-0.0194134096220956,-0.930943634667826,-0.981650534041978,-1.47898289011067
"97",0.0178587476005574,-0.0876393253489319,-0.0809903719105429,0.0534693655776177,-0.0429315206614856
"98",-0.104784301579927,-0.0565195489464461,0.187280305135645,-0.296059876893908,0.315215122343362
"99",-0.171764259975484,0.0368848295387291,-0.506898641644201,0.134626156962806,-0.510357363557212
"100",0.120825583142176,-0.0447251498419263,-0.387103073699009,-0.510400408691598,0.00488601135851195
"101",0.4356571334393,-0.0408218299959017,-0.136430033733932,-0.534327044653059,1.39674324258209
"102",0.102536033213289,0.115002468830242,0.625405924796274,1.22675721601714,-0.923512016204529
"103",-0.101551760619226,0.0342510607466258,0.171248832210707,0.225073429925354,-0.0269629350050406
"104",-0.353165912680889,-0.0640360167785318,-0.420584025194392,0.0832809400395438,-0.00936550393101375
"105",-0.0568402403435142,0.037353952274307,0.722982673061423,0.0490122195128234,0.826320452814378
"106",0.452368858004887,0.115780479529982,0.459575800183633,0.563795322536624,-0.701297881655976
"107",-0.203072652479138,-0.10456238654927,-0.255098849584636,-1.05627256466267,0.970643739026191
"108",-0.30526060019234,0.00915350294560253,-0.303251642362638,-0.367591152586375,-0.946882240450748
"109",0.0429758486988707,-0.0423922798029248,-0.448076964121376,-0.127253803315638,0.199424723805636
"110",-0.0420263343222506,0.0297304045069973,-0.12583232893044,-0.465680874213735,0.142508916596249
